plotID,timestamp,datetime,P_RT_NRT,P_RT_NRT_01,P_RT_NRT_02,rH_200,Ta_200,Ta_200_max,Ta_200_min
AEW37,58383360,2011-01-01T00:00,NA,NA,NA,NA,7.60,28.56,-13.54
AEW37,58908960,2012-01-01T00:00,NA,NA,NA,NA,7.03,29.68,-19.47
AEW37,59436000,2013-01-01T00:00,NA,NA,NA,NA,6.43,30.88,-11.50
AEW37,59961600,2014-01-01T00:00,NA,NA,NA,NA,8.50,31.26,-16.55
AEW37,60487200,2015-01-01T00:00,NA,NA,NA,NA,8.11,33.77,-13.54
AEW38,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW38,57857760,2010-01-01T00:00,NA,NA,NA,87.33,6.33,30.30,-14.54
AEW38,58383360,2011-01-01T00:00,NA,NA,NA,85.58,8.09,29.03,-12.64
AEW38,58908960,2012-01-01T00:00,NA,NA,NA,87.11,7.67,30.66,-18.71
AEW38,59436000,2013-01-01T00:00,NA,NA,NA,90.42,6.98,31.02,-10.96
AEW38,59961600,2014-01-01T00:00,NA,NA,NA,88.63,8.72,30.71,-14.62
AEW38,60487200,2015-01-01T00:00,NA,NA,NA,88.20,8.49,32.13,-9.88
AEW39,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW39,57857760,2010-01-01T00:00,NA,NA,NA,85.20,6.26,29.89,-15.41
AEW39,58383360,2011-01-01T00:00,NA,NA,NA,84.18,8.15,29.15,-12.08
AEW39,58908960,2012-01-01T00:00,NA,NA,NA,85.83,7.50,30.42,-18.85
AEW39,59436000,2013-01-01T00:00,NA,NA,NA,95.17,6.89,30.93,-10.34
AEW39,59961600,2014-01-01T00:00,NA,NA,NA,94.75,8.51,30.29,-15.27
AEW39,60487200,2015-01-01T00:00,NA,NA,NA,87.74,8.37,31.54,-9.91
AEW40,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW40,57857760,2010-01-01T00:00,NA,NA,NA,85.16,6.69,29.66,-12.83
AEW40,58383360,2011-01-01T00:00,NA,NA,NA,83.84,8.79,28.97,-10.54
AEW40,58908960,2012-01-01T00:00,NA,NA,NA,82.15,8.00,29.39,-17.55
AEW40,59436000,2013-01-01T00:00,NA,NA,NA,85.55,7.22,29.60,-10.39
AEW40,59961600,2014-01-01T00:00,NA,NA,NA,82.11,9.09,30.50,-12.96
AEW40,60487200,2015-01-01T00:00,NA,NA,NA,78.28,8.95,31.63,-9.02
AEW41,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW41,57857760,2010-01-01T00:00,NA,NA,NA,89.87,5.79,28.92,-17.05
AEW41,58383360,2011-01-01T00:00,NA,NA,NA,89.84,7.38,27.94,-16.58
AEW41,58908960,2012-01-01T00:00,NA,NA,NA,88.95,6.86,28.25,-21.27
AEW41,59436000,2013-01-01T00:00,NA,NA,NA,91.75,6.36,28.60,-13.39
AEW41,59961600,2014-01-01T00:00,NA,NA,NA,89.84,8.04,28.85,-18.63
AEW41,60487200,2015-01-01T00:00,NA,NA,NA,87.87,7.61,29.95,-15.52
AEW42,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW42,57857760,2010-01-01T00:00,NA,NA,NA,86.70,6.34,28.77,-13.94
AEW42,58383360,2011-01-01T00:00,NA,NA,NA,90.83,8.11,28.25,-12.00
AEW42,58908960,2012-01-01T00:00,NA,NA,NA,87.52,7.54,29.30,-18.20
AEW42,59436000,2013-01-01T00:00,NA,NA,NA,98.75,6.92,29.59,-10.76
AEW42,59961600,2014-01-01T00:00,NA,NA,NA,97.96,8.62,29.57,-13.79
AEW42,60487200,2015-01-01T00:00,NA,NA,NA,83.53,8.41,31.34,-9.57
AEW43,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW43,57857760,2010-01-01T00:00,NA,NA,NA,92.34,5.88,28.08,-16.28
AEW43,58383360,2011-01-01T00:00,NA,NA,NA,92.27,7.59,29.05,-15.88
AEW43,58908960,2012-01-01T00:00,NA,NA,NA,93.50,7.24,30.05,-21.15
AEW43,59436000,2013-01-01T00:00,NA,NA,NA,98.39,6.62,30.08,-13.39
AEW43,59961600,2014-01-01T00:00,NA,NA,NA,96.66,8.20,30.71,-17.30
AEW43,60487200,2015-01-01T00:00,NA,NA,NA,87.41,7.84,31.81,-14.83
AEW44,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW44,57857760,2010-01-01T00:00,NA,NA,NA,88.47,6.06,30.07,-14.55
AEW44,58383360,2011-01-01T00:00,NA,NA,NA,87.65,7.91,27.35,-12.11
AEW44,58908960,2012-01-01T00:00,NA,NA,NA,88.94,7.17,30.63,-19.44
AEW44,59436000,2013-01-01T00:00,NA,NA,NA,91.16,6.69,30.89,-11.55
AEW44,59961600,2014-01-01T00:00,NA,NA,NA,89.28,8.38,30.07,-14.67
AEW44,60487200,2015-01-01T00:00,NA,NA,NA,82.16,8.21,31.26,-11.10
AEW45,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW45,57857760,2010-01-01T00:00,NA,NA,NA,87.16,6.25,29.28,-13.81
AEW45,58383360,2011-01-01T00:00,NA,NA,NA,86.64,8.06,29.51,-11.80
AEW45,58908960,2012-01-01T00:00,NA,NA,NA,85.99,7.42,28.98,-18.57
AEW45,59436000,2013-01-01T00:00,NA,NA,NA,88.77,6.79,30.53,-10.85
AEW45,59961600,2014-01-01T00:00,NA,NA,NA,86.33,8.52,30.33,-14.51
AEW45,60487200,2015-01-01T00:00,NA,NA,NA,82.74,8.32,31.97,-9.94
AEW46,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW46,57857760,2010-01-01T00:00,NA,NA,NA,NA,5.95,28.92,-15.66
AEW46,58383360,2011-01-01T00:00,NA,NA,NA,NA,7.62,27.86,-13.83
AEW46,58908960,2012-01-01T00:00,NA,NA,NA,NA,6.99,28.62,-19.18
AEW46,59436000,2013-01-01T00:00,NA,NA,NA,NA,6.45,28.60,-11.50
AEW46,59961600,2014-01-01T00:00,NA,NA,NA,NA,8.11,28.87,-16.61
AEW46,60487200,2015-01-01T00:00,NA,NA,NA,NA,7.86,30.37,-11.97
AEW47,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW47,57857760,2010-01-01T00:00,NA,NA,NA,85.48,6.03,29.15,-14.68
AEW47,58383360,2011-01-01T00:00,NA,NA,NA,85.60,7.81,28.50,-12.04
AEW47,58908960,2012-01-01T00:00,NA,NA,NA,91.21,7.10,29.31,-18.47
AEW47,59436000,2013-01-01T00:00,NA,NA,NA,98.15,6.41,29.63,-10.81
AEW47,59961600,2014-01-01T00:00,NA,NA,NA,97.53,8.12,29.41,-14.86
AEW47,60487200,2015-01-01T00:00,NA,NA,NA,84.86,8.26,32.22,-10.39
AEW48,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW48,57857760,2010-01-01T00:00,NA,NA,NA,88.59,6.15,28.84,-14.07
AEW48,58383360,2011-01-01T00:00,NA,NA,NA,91.91,7.94,27.82,-11.65
AEW48,58908960,2012-01-01T00:00,NA,NA,NA,93.65,7.39,28.97,-18.32
AEW48,59436000,2013-01-01T00:00,NA,NA,NA,94.06,6.70,29.85,-10.60
AEW48,59961600,2014-01-01T00:00,NA,NA,NA,92.22,8.42,29.69,-14.17
AEW48,60487200,2015-01-01T00:00,NA,NA,NA,89.61,8.34,33.21,-9.67
AEW49,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW49,57857760,2010-01-01T00:00,NA,NA,NA,83.97,6.38,29.72,-13.75
AEW49,58383360,2011-01-01T00:00,NA,NA,NA,82.70,8.32,29.01,-11.54
AEW49,58908960,2012-01-01T00:00,NA,NA,NA,85.13,7.62,29.71,-17.93
AEW49,59436000,2013-01-01T00:00,NA,NA,NA,88.37,6.95,29.60,-10.24
AEW49,59961600,2014-01-01T00:00,NA,NA,NA,88.44,8.74,29.67,-13.76
AEW49,60487200,2015-01-01T00:00,NA,NA,NA,84.16,8.57,32.21,-10.04
AEW50,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEW50,57857760,2010-01-01T00:00,NA,NA,NA,85.51,6.32,30.70,-14.11
AEW50,58383360,2011-01-01T00:00,NA,NA,NA,83.33,8.27,29.21,-11.90
AEW50,58908960,2012-01-01T00:00,NA,NA,NA,84.56,7.54,30.57,-18.22
AEW50,59436000,2013-01-01T00:00,NA,NA,NA,NA,6.90,31.73,-10.11
AEW50,59961600,2014-01-01T00:00,NA,NA,NA,NA,8.61,30.85,-11.19
AEW50,60487200,2015-01-01T00:00,NA,NA,NA,NA,8.47,32.24,-9.52
HEG01,57332160,2009-01-01T00:00,NA,NA,NA,80.21,8.76,33.03,-19.59
HEG01,57857760,2010-01-01T00:00,NA,NA,NA,83.05,7.42,34.26,-18.38
HEG01,58383360,2011-01-01T00:00,NA,NA,NA,83.43,9.27,32.32,-13.35
HEG01,58908960,2012-01-01T00:00,NA,NA,NA,81.82,8.81,33.56,-21.00
HEG01,59436000,2013-01-01T00:00,NA,NA,NA,84.75,8.21,33.22,-13.60
HEG01,59961600,2014-01-01T00:00,NA,NA,NA,84.60,9.97,31.79,-9.11
HEG01,60487200,2015-01-01T00:00,NA,NA,NA,79.12,9.86,36.53,-7.54
HEG02,57332160,2009-01-01T00:00,NA,NA,NA,80.47,8.67,33.10,-20.45
HEG02,57857760,2010-01-01T00:00,NA,NA,NA,81.48,7.36,34.76,-17.77
HEG02,58383360,2011-01-01T00:00,NA,NA,NA,84.53,9.16,32.33,-13.61
HEG02,58908960,2012-01-01T00:00,NA,NA,NA,88.47,8.69,33.70,-20.74
HEG02,59436000,2013-01-01T00:00,NA,NA,NA,88.90,8.18,33.46,-13.98
HEG02,59961600,2014-01-01T00:00,NA,NA,NA,88.98,9.88,32.25,-9.06
HEG02,60487200,2015-01-01T00:00,NA,NA,NA,82.39,9.69,36.55,-8.31
HEG03,57332160,2009-01-01T00:00,NA,NA,NA,80.65,8.81,33.49,-20.49
HEG03,57857760,2010-01-01T00:00,NA,NA,NA,80.85,7.53,34.61,-17.79
HEG03,58383360,2011-01-01T00:00,578.57,NA,NA,79.65,9.44,32.79,-13.81
HEG03,58908960,2012-01-01T00:00,NA,NA,NA,80.86,9.15,33.98,-20.55
HEG03,59436000,2013-01-01T00:00,715.92,NA,NA,84.15,8.49,34.12,-13.96
HEG03,59961600,2014-01-01T00:00,731.62,NA,NA,85.26,10.15,33.34,-8.59
HEG03,60487200,2015-01-01T00:00,493.43,NA,NA,81.30,9.94,37.07,-7.97
HEG04,57332160,2009-01-01T00:00,NA,NA,NA,83.00,8.60,32.98,-17.78
HEG04,57857760,2010-01-01T00:00,NA,NA,NA,87.15,7.23,34.34,-17.60
HEG04,58383360,2011-01-01T00:00,NA,NA,NA,84.16,9.15,32.70,-14.40
HEG04,58908960,2012-01-01T00:00,NA,NA,NA,83.84,8.61,33.30,-20.85
HEG04,59436000,2013-01-01T00:00,NA,NA,NA,85.31,8.05,33.70,-14.84
HEG04,59961600,2014-01-01T00:00,NA,NA,NA,86.30,9.75,31.60,-10.08
HEG04,60487200,2015-01-01T00:00,NA,NA,NA,78.57,9.53,36.64,-8.95
HEG05,57332160,2009-01-01T00:00,NA,NA,NA,84.15,7.88,31.07,-19.58
HEG05,57857760,2010-01-01T00:00,NA,NA,NA,86.13,6.38,32.44,-16.11
HEG05,58383360,2011-01-01T00:00,NA,NA,NA,82.72,8.40,30.26,-13.66
HEG05,58908960,2012-01-01T00:00,NA,NA,NA,82.76,7.67,31.54,-19.88
HEG05,59436000,2013-01-01T00:00,NA,NA,NA,83.94,7.09,31.87,-12.60
HEG05,59961600,2014-01-01T00:00,NA,NA,NA,85.68,8.94,30.46,-10.73
HEG05,60487200,2015-01-01T00:00,NA,NA,NA,83.14,8.56,34.84,-10.87
HEG06,57332160,2009-01-01T00:00,NA,NA,NA,82.54,8.29,32.27,-18.83
HEG06,57857760,2010-01-01T00:00,NA,NA,NA,89.48,6.90,33.60,-17.69
HEG06,58383360,2011-01-01T00:00,NA,NA,NA,88.90,8.77,31.77,-14.58
HEG06,58908960,2012-01-01T00:00,NA,NA,NA,87.39,8.22,32.52,-21.25
HEG06,59436000,2013-01-01T00:00,NA,NA,NA,89.68,7.69,32.25,-13.96
HEG06,59961600,2014-01-01T00:00,NA,NA,NA,90.85,9.44,31.46,-10.46
HEG06,60487200,2015-01-01T00:00,NA,NA,NA,85.10,9.16,36.33,-10.43
HEG07,57332160,2009-01-01T00:00,NA,NA,NA,81.56,8.25,32.84,-23.07
HEG07,57857760,2010-01-01T00:00,NA,NA,NA,85.22,6.86,34.32,-20.13
HEG07,58383360,2011-01-01T00:00,NA,NA,NA,85.55,8.75,32.34,-15.17
HEG07,58908960,2012-01-01T00:00,NA,NA,NA,89.85,8.13,33.03,-21.08
HEG07,59436000,2013-01-01T00:00,NA,NA,NA,90.42,7.81,32.95,-15.76
HEG07,59961600,2014-01-01T00:00,NA,NA,NA,87.65,9.45,31.77,-10.31
HEG07,60487200,2015-01-01T00:00,NA,NA,NA,83.02,9.12,36.64,-12.39
HEG08,57332160,2009-01-01T00:00,NA,NA,NA,81.17,8.29,33.05,-22.24
HEG08,57857760,2010-01-01T00:00,NA,NA,NA,84.22,6.88,34.13,-19.54
HEG08,58383360,2011-01-01T00:00,NA,NA,NA,83.90,8.74,32.47,-15.03
HEG08,58908960,2012-01-01T00:00,NA,NA,NA,83.80,8.18,33.42,-21.83
HEG08,59436000,2013-01-01T00:00,NA,NA,NA,85.62,7.80,32.94,-15.59
HEG08,59961600,2014-01-01T00:00,NA,NA,NA,88.90,9.44,31.96,-9.86
HEG08,60487200,2015-01-01T00:00,NA,NA,NA,94.66,8.97,36.10,-12.15
HEG09,57332160,2009-01-01T00:00,NA,NA,NA,81.80,8.38,33.04,-19.54
HEG09,57857760,2010-01-01T00:00,NA,NA,NA,83.78,6.98,34.42,-18.08
HEG09,58383360,2011-01-01T00:00,NA,NA,NA,83.70,8.88,31.91,-15.19
HEG09,58908960,2012-01-01T00:00,NA,NA,NA,83.89,8.36,33.34,-22.24
HEG09,59436000,2013-01-01T00:00,NA,NA,NA,87.00,7.80,33.12,-13.82
HEG09,59961600,2014-01-01T00:00,NA,NA,NA,88.72,9.52,31.76,-10.73
HEG09,60487200,2015-01-01T00:00,NA,NA,NA,88.03,9.30,36.67,-11.03
HEG10,57332160,2009-01-01T00:00,NA,NA,NA,80.62,8.48,33.02,-18.18
HEG10,57857760,2010-01-01T00:00,NA,NA,NA,82.21,7.22,34.35,-15.91
HEG10,58383360,2011-01-01T00:00,NA,NA,NA,81.47,9.27,32.53,-12.41
HEG10,58908960,2012-01-01T00:00,NA,NA,NA,84.47,8.56,33.12,-19.43
HEG10,59436000,2013-01-01T00:00,NA,NA,NA,88.42,8.05,32.77,-11.96
HEG10,59961600,2014-01-01T00:00,NA,NA,NA,90.88,9.80,31.78,-10.25
HEG10,60487200,2015-01-01T00:00,NA,NA,NA,86.12,9.52,36.17,-10.30
HEG11,57332160,2009-01-01T00:00,NA,NA,NA,NA,8.30,32.55,-18.28
HEG11,57857760,2010-01-01T00:00,NA,NA,NA,NA,6.98,33.46,-17.06
HEG11,58383360,2011-01-01T00:00,NA,NA,NA,NA,9.04,32.24,-13.43
HEG11,58908960,2012-01-01T00:00,NA,NA,NA,82.37,8.36,32.78,-19.17
HEG11,59436000,2013-01-01T00:00,NA,NA,NA,92.50,7.83,32.70,-12.53
HEG11,59961600,2014-01-01T00:00,NA,NA,NA,93.70,9.59,31.90,-10.56
HEG11,60487200,2015-01-01T00:00,NA,NA,NA,84.26,9.24,36.27,-11.55
HEG12,57332160,2009-01-01T00:00,NA,NA,NA,79.94,9.04,33.16,-16.93
HEG12,57857760,2010-01-01T00:00,NA,NA,NA,82.80,7.60,34.18,-16.98
HEG12,58383360,2011-01-01T00:00,NA,NA,NA,82.44,9.66,32.80,-12.56
HEG12,58908960,2012-01-01T00:00,NA,NA,NA,80.77,9.09,34.34,-19.23
HEG12,59436000,2013-01-01T00:00,NA,NA,NA,83.02,8.41,33.33,-15.22
HEG12,59961600,2014-01-01T00:00,NA,NA,NA,84.64,10.15,31.77,-10.25
HEG12,60487200,2015-01-01T00:00,NA,NA,NA,79.61,10.04,36.23,-8.06
HEG13,57332160,2009-01-01T00:00,NA,NA,NA,80.57,8.63,32.63,-18.34
HEG13,57857760,2010-01-01T00:00,NA,NA,NA,85.99,7.23,33.90,-19.09
HEG13,58383360,2011-01-01T00:00,NA,NA,NA,87.05,9.18,31.84,-13.29
HEG13,58908960,2012-01-01T00:00,NA,NA,NA,89.99,8.56,32.46,-20.20
HEG13,59436000,2013-01-01T00:00,NA,NA,NA,89.15,8.07,32.62,-12.82
HEG13,59961600,2014-01-01T00:00,NA,NA,NA,88.19,9.76,31.13,-9.83
HEG13,60487200,2015-01-01T00:00,NA,NA,NA,83.57,9.51,35.78,-10.85
HEG14,57332160,2009-01-01T00:00,NA,NA,NA,82.50,8.31,32.26,-18.25
HEG14,57857760,2010-01-01T00:00,NA,NA,NA,87.25,6.86,33.82,-16.18
HEG14,58383360,2011-01-01T00:00,NA,NA,NA,87.01,8.89,31.34,-12.68
HEG14,58908960,2012-01-01T00:00,NA,NA,NA,87.38,8.19,31.84,-20.08
HEG14,59436000,2013-01-01T00:00,NA,NA,NA,96.78,7.67,32.24,-12.16
HEG14,59961600,2014-01-01T00:00,NA,NA,NA,96.90,9.44,31.64,-10.54
HEG14,60487200,2015-01-01T00:00,NA,NA,NA,81.00,9.14,35.57,-10.57
HEG15,57332160,2009-01-01T00:00,NA,NA,NA,86.48,8.00,31.18,-18.40
HEG15,57857760,2010-01-01T00:00,NA,NA,NA,83.96,6.61,32.69,-15.27
HEG15,58383360,2011-01-01T00:00,NA,NA,NA,80.61,8.79,31.49,-12.35
HEG15,58908960,2012-01-01T00:00,NA,NA,NA,83.99,7.98,32.18,-20.30
HEG15,59436000,2013-01-01T00:00,NA,NA,NA,85.94,7.35,32.38,-13.14
HEG15,59961600,2014-01-01T00:00,NA,NA,NA,85.80,9.26,30.37,-10.49
HEG15,60487200,2015-01-01T00:00,NA,NA,NA,81.34,8.98,35.77,-9.18
HEG16,57332160,2009-01-01T00:00,NA,NA,NA,80.79,8.39,32.20,-17.32
HEG16,57857760,2010-01-01T00:00,NA,NA,NA,82.98,7.02,33.89,-16.14
HEG16,58383360,2011-01-01T00:00,NA,NA,NA,79.57,9.07,31.92,-12.23
HEG16,58908960,2012-01-01T00:00,NA,NA,NA,80.04,8.39,33.02,-18.93
HEG16,59436000,2013-01-01T00:00,NA,NA,NA,82.40,7.81,32.52,-12.17
HEG16,59961600,2014-01-01T00:00,NA,NA,NA,83.51,10.12,41.00,-9.78
HEG16,60487200,2015-01-01T00:00,NA,NA,NA,79.01,9.38,35.86,-8.13
HEG17,57332160,2009-01-01T00:00,NA,NA,NA,86.69,7.89,30.69,-18.40
HEG17,57857760,2010-01-01T00:00,NA,NA,NA,84.05,6.52,32.69,-15.27
HEG17,58383360,2011-01-01T00:00,NA,NA,NA,81.50,8.60,30.75,-13.17
HEG17,58908960,2012-01-01T00:00,NA,NA,NA,83.83,7.95,32.04,-20.69
HEG17,59436000,2013-01-01T00:00,NA,NA,NA,86.69,7.44,32.56,-12.75
HEG17,59961600,2014-01-01T00:00,NA,NA,NA,87.04,9.32,31.00,-10.62
HEG17,60487200,2015-01-01T00:00,NA,NA,NA,83.33,8.95,35.34,-8.53
HEG18,57332160,2009-01-01T00:00,NA,NA,NA,82.53,8.32,32.98,-21.31
HEG18,57857760,2010-01-01T00:00,NA,NA,NA,89.38,6.92,34.48,-18.84
HEG18,58383360,2011-01-01T00:00,NA,NA,NA,86.97,8.86,32.53,-14.04
HEG18,58908960,2012-01-01T00:00,NA,NA,NA,85.10,8.30,32.88,-21.53
HEG18,59436000,2013-01-01T00:00,NA,NA,NA,86.80,7.88,32.79,-15.29
HEG18,59961600,2014-01-01T00:00,NA,NA,NA,88.04,9.54,32.55,-10.21
HEG18,60487200,2015-01-01T00:00,NA,NA,NA,83.20,9.25,36.47,-12.75
HEG19,57332160,2009-01-01T00:00,NA,NA,NA,83.71,7.86,30.72,-18.61
HEG19,57857760,2010-01-01T00:00,NA,NA,NA,84.53,6.44,32.94,-16.56
HEG19,58383360,2011-01-01T00:00,627.34,NA,NA,80.84,8.53,31.14,-13.40
HEG19,58908960,2012-01-01T00:00,NA,NA,NA,82.85,10.48,41.39,-20.92
HEG19,59436000,2013-01-01T00:00,921.54,NA,NA,85.87,7.67,32.69,-12.18
HEG19,59961600,2014-01-01T00:00,814.20,NA,NA,86.60,9.47,32.01,-10.31
HEG19,60487200,2015-01-01T00:00,647.86,NA,NA,82.84,9.20,35.39,-8.73
HEG20,57332160,2009-01-01T00:00,NA,NA,NA,81.91,8.47,32.48,-17.32
HEG20,57857760,2010-01-01T00:00,NA,NA,NA,84.46,7.04,33.82,-17.52
HEG20,58383360,2011-01-01T00:00,609.27,NA,NA,83.80,9.02,31.46,-14.14
HEG20,58908960,2012-01-01T00:00,NA,NA,NA,83.19,8.67,33.95,-20.08
HEG20,59436000,2013-01-01T00:00,809.44,NA,NA,84.50,8.27,33.96,-12.63
HEG20,59961600,2014-01-01T00:00,NA,NA,NA,85.14,10.02,32.01,-10.06
HEG20,60487200,2015-01-01T00:00,664.48,NA,NA,81.26,9.75,36.76,-8.85
HEG21,57332160,2009-01-01T00:00,NA,NA,NA,81.32,8.83,34.79,-17.02
HEG21,57857760,2010-01-01T00:00,NA,NA,NA,84.97,7.42,34.60,-15.42
HEG21,58383360,2011-01-01T00:00,NA,NA,NA,82.37,9.51,33.52,-12.51
HEG21,58908960,2012-01-01T00:00,NA,NA,NA,84.46,8.83,34.44,-18.80
HEG21,59436000,2013-01-01T00:00,NA,NA,NA,84.03,8.26,34.79,-11.96
HEG21,59961600,2014-01-01T00:00,NA,NA,NA,84.00,10.05,33.05,-10.58
HEG21,60487200,2015-01-01T00:00,NA,NA,NA,79.63,9.81,37.93,-7.95
HEG22,57332160,2009-01-01T00:00,NA,NA,NA,82.59,8.46,32.50,-18.62
HEG22,57857760,2010-01-01T00:00,NA,NA,NA,84.89,7.17,33.62,-17.28
HEG22,58383360,2011-01-01T00:00,NA,NA,NA,81.38,9.08,31.41,-13.29
HEG22,58908960,2012-01-01T00:00,NA,NA,NA,81.37,8.49,33.04,-19.07
HEG22,59436000,2013-01-01T00:00,NA,NA,NA,84.39,7.91,32.96,-12.52
HEG22,59961600,2014-01-01T00:00,NA,NA,NA,87.54,9.63,31.75,-9.01
HEG22,60487200,2015-01-01T00:00,NA,NA,NA,81.98,9.41,35.96,-8.22
HEG23,57332160,2009-01-01T00:00,NA,NA,NA,81.42,8.51,32.52,-17.90
HEG23,57857760,2010-01-01T00:00,NA,NA,NA,81.91,7.18,34.82,-16.12
HEG23,58383360,2011-01-01T00:00,NA,NA,NA,80.12,9.14,31.77,-12.61
HEG23,58908960,2012-01-01T00:00,NA,NA,NA,81.50,8.49,33.09,-20.02
HEG23,59436000,2013-01-01T00:00,NA,NA,NA,84.41,8.01,33.48,-11.38
HEG23,59961600,2014-01-01T00:00,NA,NA,NA,86.45,9.74,32.39,-9.66
HEG23,60487200,2015-01-01T00:00,NA,NA,NA,84.31,9.44,36.17,-8.27
HEG24,57332160,2009-01-01T00:00,NA,NA,NA,82.57,8.44,32.26,-18.00
HEG24,57857760,2010-01-01T00:00,NA,NA,NA,82.13,7.14,34.02,-16.42
HEG24,58383360,2011-01-01T00:00,557.92,NA,NA,79.21,9.10,31.63,-12.80
HEG24,58908960,2012-01-01T00:00,702.60,NA,NA,80.87,8.97,36.84,-19.82
HEG24,59436000,2013-01-01T00:00,843.85,NA,NA,83.68,8.28,34.10,-11.42
HEG24,59961600,2014-01-01T00:00,NA,NA,NA,85.02,9.98,33.08,-9.21
HEG24,60487200,2015-01-01T00:00,600.17,NA,NA,81.30,9.70,36.94,-8.14
HEG25,57332160,2009-01-01T00:00,NA,NA,NA,82.05,8.65,33.03,-19.59
HEG25,57857760,2010-01-01T00:00,NA,NA,NA,90.20,7.24,34.83,-17.54
HEG25,58383360,2011-01-01T00:00,NA,NA,NA,90.82,9.05,32.14,-13.72
HEG25,58908960,2012-01-01T00:00,NA,NA,NA,87.72,8.52,33.80,-20.39
HEG25,59436000,2013-01-01T00:00,NA,NA,NA,89.20,8.00,33.79,-13.36
HEG25,59961600,2014-01-01T00:00,NA,NA,NA,90.96,9.85,32.06,-8.68
HEG25,60487200,2015-01-01T00:00,NA,NA,NA,78.87,9.80,37.24,-8.29
HEG26,57332160,2009-01-01T00:00,NA,NA,NA,82.18,8.28,32.67,-19.00
HEG26,57857760,2010-01-01T00:00,NA,NA,NA,85.40,6.84,33.28,-17.63
HEG26,58383360,2011-01-01T00:00,NA,NA,NA,81.46,8.89,32.73,-13.44
HEG26,58908960,2012-01-01T00:00,NA,NA,NA,82.69,8.19,32.57,-21.37
HEG26,59436000,2013-01-01T00:00,NA,NA,NA,85.76,7.71,32.22,-14.91
HEG26,59961600,2014-01-01T00:00,NA,NA,NA,87.50,9.43,31.85,-10.14
HEG26,60487200,2015-01-01T00:00,NA,NA,NA,82.77,9.13,35.94,-12.50
HEG27,57332160,2009-01-01T00:00,NA,NA,NA,85.78,8.52,34.49,-19.62
HEG27,57857760,2010-01-01T00:00,NA,NA,NA,88.36,7.15,35.50,-19.01
HEG27,58383360,2011-01-01T00:00,NA,NA,NA,NA,8.97,32.09,-16.12
HEG27,58908960,2012-01-01T00:00,NA,NA,NA,NA,8.98,34.78,-13.21
HEG27,59436000,2013-01-01T00:00,NA,NA,NA,NA,8.24,38.30,-11.84
HEG27,59961600,2014-01-01T00:00,NA,NA,NA,86.32,9.94,33.30,-9.87
HEG27,60487200,2015-01-01T00:00,NA,NA,NA,82.52,9.80,38.08,-8.86
HEG28,57332160,2009-01-01T00:00,NA,NA,NA,81.19,8.32,33.02,-18.19
HEG28,57857760,2010-01-01T00:00,NA,NA,NA,83.71,6.95,33.90,-17.07
HEG28,58383360,2011-01-01T00:00,NA,NA,NA,87.34,8.82,31.87,-13.48
HEG28,58908960,2012-01-01T00:00,NA,NA,NA,84.46,8.28,33.22,-20.16
HEG28,59436000,2013-01-01T00:00,NA,NA,NA,84.29,7.81,32.77,-12.83
HEG28,59961600,2014-01-01T00:00,NA,NA,NA,84.81,9.57,31.41,-10.42
HEG28,60487200,2015-01-01T00:00,NA,NA,NA,80.12,9.26,36.32,-10.68
HEG29,57332160,2009-01-01T00:00,NA,NA,NA,81.28,8.40,32.67,-17.83
HEG29,57857760,2010-01-01T00:00,NA,NA,NA,86.37,6.95,33.36,-15.62
HEG29,58383360,2011-01-01T00:00,NA,NA,NA,83.06,9.03,32.06,-12.90
HEG29,58908960,2012-01-01T00:00,583.51,NA,NA,82.12,8.54,33.62,-19.39
HEG29,59436000,2013-01-01T00:00,660.31,NA,NA,84.34,8.14,32.91,-11.67
HEG29,59961600,2014-01-01T00:00,625.37,NA,NA,84.78,9.93,31.55,-10.11
HEG29,60487200,2015-01-01T00:00,564.54,NA,NA,81.02,9.62,36.29,-9.13
HEG30,57332160,2009-01-01T00:00,NA,NA,NA,85.98,8.05,31.42,-18.04
HEG30,57857760,2010-01-01T00:00,NA,NA,NA,89.98,6.67,32.97,-17.33
HEG30,58383360,2011-01-01T00:00,NA,NA,NA,90.71,8.61,30.74,-14.16
HEG30,58908960,2012-01-01T00:00,NA,NA,NA,88.61,8.00,31.82,-20.28
HEG30,59436000,2013-01-01T00:00,NA,NA,NA,91.91,7.38,32.00,-13.65
