plotID,timestamp,datetime,P_RT_NRT,P_RT_NRT_01,P_RT_NRT_02,rH_200,Ta_200,Ta_200_max,Ta_200_min
HEW08,59785920,2013-09-01T00:00,NA,NA,NA,96.33,10.60,23.59,1.91
HEW08,59829120,2013-10-01T00:00,NA,NA,NA,95.80,8.12,17.12,-0.43
HEW08,59873760,2013-11-01T00:00,NA,NA,NA,98.93,2.23,12.54,-6.08
HEW08,59916960,2013-12-01T00:00,NA,NA,NA,95.21,2.02,8.60,-2.78
HEW08,59961600,2014-01-01T00:00,NA,NA,NA,99.15,-0.48,8.59,-11.49
HEW08,60006240,2014-02-01T00:00,NA,NA,NA,92.35,2.17,10.02,-4.83
HEW08,60046560,2014-03-01T00:00,NA,NA,NA,82.27,5.85,17.10,-1.16
HEW08,60091200,2014-04-01T00:00,NA,NA,NA,85.21,9.59,20.32,-0.87
HEW08,60134400,2014-05-01T00:00,NA,NA,NA,90.59,9.81,22.67,0.70
HEW08,60179040,2014-06-01T00:00,NA,NA,NA,89.27,12.92,25.90,5.80
HEW08,60222240,2014-07-01T00:00,NA,NA,NA,90.15,16.56,26.01,7.41
HEW08,60266880,2014-08-01T00:00,NA,NA,NA,96.76,12.99,21.38,6.45
HEW08,60311520,2014-09-01T00:00,NA,NA,NA,99.85,12.55,18.79,5.25
HEW08,60354720,2014-10-01T00:00,NA,NA,NA,99.29,9.75,16.48,1.86
HEW08,60399360,2014-11-01T00:00,NA,NA,NA,99.43,4.50,15.22,-2.13
HEW08,60442560,2014-12-01T00:00,NA,NA,NA,99.03,0.14,9.45,-11.04
HEW08,60487200,2015-01-01T00:00,NA,NA,NA,98.28,-0.16,11.03,-6.25
HEW08,60531840,2015-02-01T00:00,NA,NA,NA,94.61,-1.18,6.57,-9.60
HEW08,60572160,2015-03-01T00:00,NA,NA,NA,88.36,2.97,13.34,-4.53
HEW08,60616800,2015-04-01T00:00,NA,NA,NA,74.26,6.67,21.56,-2.44
HEW08,60660000,2015-05-01T00:00,NA,NA,NA,81.37,9.84,22.97,2.48
HEW08,60704640,2015-06-01T00:00,NA,NA,NA,85.92,12.69,24.46,4.92
HEW08,60747840,2015-07-01T00:00,NA,NA,NA,84.02,16.28,30.42,5.35
HEW08,60792480,2015-08-01T00:00,NA,NA,NA,81.91,17.52,28.02,8.23
HEW08,60837120,2015-09-01T00:00,NA,NA,NA,95.97,10.36,20.99,5.90
HEW08,60880320,2015-10-01T00:00,NA,NA,NA,95.94,6.13,14.47,-2.37
HEW08,60924960,2015-11-01T00:00,NA,NA,NA,91.87,6.10,15.82,-4.02
HEW08,60968160,2015-12-01T00:00,NA,NA,NA,97.57,4.74,11.29,-4.26
HEW09,57332160,2009-01-01T00:00,NA,NA,NA,88.41,-3.61,3.99,-15.24
HEW09,57376800,2009-02-01T00:00,NA,NA,NA,91.99,-0.75,5.61,-8.94
HEW09,57417120,2009-03-01T00:00,NA,NA,NA,83.92,3.15,10.52,-3.89
HEW09,57461760,2009-04-01T00:00,NA,NA,NA,89.50,10.60,20.47,-5.96
HEW09,57504960,2009-05-01T00:00,NA,NA,NA,100.00,11.91,22.38,3.75
HEW09,57549600,2009-06-01T00:00,NA,NA,NA,95.71,12.83,23.27,3.91
HEW09,57592800,2009-07-01T00:00,NA,NA,NA,84.49,15.93,23.98,9.25
HEW09,57637440,2009-08-01T00:00,NA,NA,NA,79.56,16.72,28.10,7.13
HEW09,57682080,2009-09-01T00:00,NA,NA,NA,87.50,13.17,25.18,7.90
HEW09,57725280,2009-10-01T00:00,NA,NA,NA,93.30,6.49,17.85,-1.69
HEW09,57769920,2009-11-01T00:00,NA,NA,NA,88.98,6.31,11.74,0.05
HEW09,57813120,2009-12-01T00:00,NA,NA,NA,92.63,-1.34,7.74,-17.08
HEW09,57857760,2010-01-01T00:00,NA,NA,NA,94.49,-5.67,1.40,-14.46
HEW09,57902400,2010-02-01T00:00,NA,NA,NA,91.26,-2.43,8.72,-10.91
HEW09,57942720,2010-03-01T00:00,NA,NA,NA,78.39,3.14,18.61,-7.80
HEW09,57987360,2010-04-01T00:00,NA,NA,NA,65.98,8.05,23.54,-2.10
HEW09,58030560,2010-05-01T00:00,NA,NA,NA,86.57,8.98,19.89,-0.28
HEW09,58075200,2010-06-01T00:00,NA,NA,NA,75.30,15.11,25.92,7.05
HEW09,58118400,2010-07-01T00:00,NA,NA,NA,74.26,18.87,31.26,8.00
HEW09,58163040,2010-08-01T00:00,NA,NA,NA,89.46,14.85,24.32,6.23
HEW09,58207680,2010-09-01T00:00,NA,NA,NA,94.27,10.73,18.01,4.86
HEW09,58250880,2010-10-01T00:00,NA,NA,NA,92.80,6.63,16.16,-0.42
HEW09,58295520,2010-11-01T00:00,NA,NA,NA,96.10,3.40,15.28,-9.21
HEW09,58338720,2010-12-01T00:00,NA,NA,NA,96.49,-5.63,3.38,-13.23
HEW09,58383360,2011-01-01T00:00,NA,NA,NA,98.47,-0.25,8.98,-9.97
HEW09,58428000,2011-02-01T00:00,NA,NA,NA,89.89,-0.71,9.46,-13.36
HEW09,58468320,2011-03-01T00:00,NA,NA,NA,69.55,4.55,16.13,-6.38
HEW09,58512960,2011-04-01T00:00,NA,NA,NA,71.23,11.18,21.75,1.43
HEW09,58556160,2011-05-01T00:00,NA,NA,NA,74.39,12.59,26.43,0.16
HEW09,58600800,2011-06-01T00:00,NA,NA,NA,85.07,15.03,26.54,7.78
HEW09,58644000,2011-07-01T00:00,NA,NA,NA,88.93,14.43,24.54,8.27
HEW09,58688640,2011-08-01T00:00,NA,NA,NA,92.05,16.05,27.87,7.06
HEW09,58733280,2011-09-01T00:00,NA,NA,NA,93.04,13.97,24.46,7.19
HEW09,58776480,2011-10-01T00:00,NA,NA,NA,96.17,8.10,21.73,-1.09
HEW09,58821120,2011-11-01T00:00,NA,NA,NA,98.47,3.13,12.57,-4.18
HEW09,58864320,2011-12-01T00:00,NA,NA,NA,97.53,2.24,10.24,-3.03
HEW09,58908960,2012-01-01T00:00,NA,NA,NA,96.40,0.31,10.53,-12.34
HEW09,58953600,2012-02-01T00:00,NA,NA,NA,91.94,-4.26,9.39,-19.38
HEW09,58995360,2012-03-01T00:00,NA,NA,NA,82.72,6.48,18.90,-1.93
HEW09,59040000,2012-04-01T00:00,NA,NA,NA,77.50,7.11,26.37,-2.66
HEW09,59083200,2012-05-01T00:00,NA,NA,NA,79.50,12.99,25.13,0.68
HEW09,59127840,2012-06-01T00:00,NA,NA,NA,92.11,13.20,25.33,4.75
HEW09,59171040,2012-07-01T00:00,NA,NA,NA,93.33,15.26,26.40,7.96
HEW09,59215680,2012-08-01T00:00,NA,NA,NA,85.16,16.57,28.08,9.31
HEW09,59260320,2012-09-01T00:00,NA,NA,NA,91.40,12.01,23.55,4.06
HEW09,59303520,2012-10-01T00:00,NA,NA,NA,96.90,7.01,17.54,-5.20
HEW09,59348160,2012-11-01T00:00,NA,NA,NA,97.72,3.66,11.47,-3.45
HEW09,59391360,2012-12-01T00:00,NA,NA,NA,97.55,0.12,10.38,-9.05
HEW09,59436000,2013-01-01T00:00,NA,NA,NA,98.23,-1.87,9.56,-11.03
HEW09,59480640,2013-02-01T00:00,NA,NA,NA,95.15,-2.36,4.04,-10.87
HEW09,59520960,2013-03-01T00:00,NA,NA,NA,86.89,-2.52,9.77,-12.44
HEW09,59565600,2013-04-01T00:00,NA,NA,NA,77.61,6.96,22.88,-5.55
HEW09,59608800,2013-05-01T00:00,NA,NA,NA,92.37,10.15,20.75,1.54
HEW09,59653440,2013-06-01T00:00,NA,NA,NA,89.11,13.88,27.82,5.84
HEW09,59696640,2013-07-01T00:00,NA,NA,NA,81.85,17.70,28.39,10.12
HEW09,59741280,2013-08-01T00:00,NA,NA,NA,80.66,16.44,28.95,8.45
HEW09,59785920,2013-09-01T00:00,NA,NA,NA,94.19,11.50,24.55,2.77
HEW09,59829120,2013-10-01T00:00,NA,NA,NA,94.89,8.66,17.93,-0.36
HEW09,59873760,2013-11-01T00:00,NA,NA,NA,96.41,2.88,12.99,-4.79
HEW09,59916960,2013-12-01T00:00,NA,NA,NA,92.22,2.58,9.71,-2.62
HEW09,59961600,2014-01-01T00:00,NA,NA,NA,97.12,0.18,9.93,-10.57
HEW09,60006240,2014-02-01T00:00,NA,NA,NA,86.27,3.08,10.77,-4.01
HEW09,60046560,2014-03-01T00:00,NA,NA,NA,76.54,6.49,17.76,-2.48
HEW09,60091200,2014-04-01T00:00,NA,NA,NA,80.10,10.21,20.96,0.57
HEW09,60134400,2014-05-01T00:00,NA,NA,NA,85.54,10.74,23.47,1.45
HEW09,60179040,2014-06-01T00:00,NA,NA,NA,79.27,14.29,28.10,7.90
HEW09,60222240,2014-07-01T00:00,NA,NA,NA,83.47,17.47,27.39,7.99
HEW09,60266880,2014-08-01T00:00,NA,NA,NA,91.28,13.89,22.45,6.61
HEW09,60311520,2014-09-01T00:00,NA,NA,NA,98.08,13.23,20.88,4.76
HEW09,60354720,2014-10-01T00:00,NA,NA,NA,97.47,10.33,17.11,2.72
HEW09,60399360,2014-11-01T00:00,NA,NA,NA,98.24,4.73,14.18,-1.57
HEW09,60442560,2014-12-01T00:00,NA,NA,NA,95.37,0.83,10.58,-10.30
HEW09,60487200,2015-01-01T00:00,NA,NA,NA,94.19,0.61,12.05,-5.37
HEW09,60531840,2015-02-01T00:00,NA,NA,NA,90.92,-0.59,6.83,-8.55
HEW09,60572160,2015-03-01T00:00,NA,NA,NA,82.79,3.71,14.28,-3.74
HEW09,60616800,2015-04-01T00:00,NA,NA,NA,65.62,7.82,22.00,-1.13
HEW09,60660000,2015-05-01T00:00,NA,NA,NA,73.74,10.93,23.52,3.08
HEW09,60704640,2015-06-01T00:00,NA,NA,NA,76.45,14.01,26.06,6.33
HEW09,60747840,2015-07-01T00:00,NA,NA,NA,76.87,17.39,32.14,6.30
HEW09,60792480,2015-08-01T00:00,NA,NA,NA,78.05,18.15,30.43,8.84
HEW09,60837120,2015-09-01T00:00,NA,NA,NA,93.49,11.09,20.43,4.90
HEW09,60880320,2015-10-01T00:00,NA,NA,NA,95.81,6.59,14.89,-2.51
HEW09,60924960,2015-11-01T00:00,NA,NA,NA,89.43,6.69,16.32,-2.94
HEW09,60968160,2015-12-01T00:00,NA,NA,NA,92.91,5.47,11.87,-2.70
HEW10,57332160,2009-01-01T00:00,NA,NA,NA,86.71,-3.22,5.04,-15.92
HEW10,57376800,2009-02-01T00:00,NA,NA,NA,91.06,-0.45,6.39,-8.70
HEW10,57417120,2009-03-01T00:00,NA,NA,NA,83.36,3.39,10.70,-3.23
HEW10,57461760,2009-04-01T00:00,NA,NA,NA,75.03,11.05,20.22,1.09
HEW10,57504960,2009-05-01T00:00,NA,NA,NA,83.69,12.16,22.23,4.45
HEW10,57549600,2009-06-01T00:00,NA,NA,NA,86.65,12.96,23.27,4.33
HEW10,57592800,2009-07-01T00:00,NA,NA,NA,88.71,16.03,24.19,9.68
HEW10,57637440,2009-08-01T00:00,NA,NA,NA,85.26,16.54,26.58,9.12
HEW10,57682080,2009-09-01T00:00,NA,NA,NA,92.38,13.08,24.64,7.58
HEW10,57725280,2009-10-01T00:00,NA,NA,NA,96.33,6.74,17.61,-2.09
HEW10,57769920,2009-11-01T00:00,NA,NA,NA,89.24,6.83,12.76,0.06
HEW10,57813120,2009-12-01T00:00,NA,NA,NA,94.08,-0.97,8.24,-16.48
HEW10,57857760,2010-01-01T00:00,NA,NA,NA,96.28,-5.42,1.76,-15.10
HEW10,57902400,2010-02-01T00:00,NA,NA,NA,91.48,-2.10,9.24,-11.60
HEW10,57942720,2010-03-01T00:00,NA,NA,NA,80.43,3.41,19.27,-8.32
HEW10,57987360,2010-04-01T00:00,NA,NA,NA,68.72,8.19,23.66,-0.93
HEW10,58030560,2010-05-01T00:00,NA,NA,NA,90.10,9.13,19.77,-0.78
HEW10,58075200,2010-06-01T00:00,NA,NA,NA,79.59,15.00,25.00,6.99
HEW10,58118400,2010-07-01T00:00,NA,NA,NA,78.48,18.79,30.21,9.16
HEW10,58163040,2010-08-01T00:00,NA,NA,NA,92.04,15.03,24.11,6.52
HEW10,58207680,2010-09-01T00:00,NA,NA,NA,95.58,10.92,18.13,5.14
HEW10,58250880,2010-10-01T00:00,NA,NA,NA,92.34,6.91,16.44,0.28
HEW10,58295520,2010-11-01T00:00,NA,NA,NA,96.00,3.65,15.65,-9.26
HEW10,58338720,2010-12-01T00:00,NA,NA,NA,96.65,-5.35,3.08,-13.28
HEW10,58383360,2011-01-01T00:00,NA,NA,NA,98.05,0.13,10.08,-9.99
HEW10,58428000,2011-02-01T00:00,NA,NA,NA,89.49,-0.62,9.52,-13.42
HEW10,58468320,2011-03-01T00:00,NA,NA,NA,78.15,4.53,16.59,-6.86
HEW10,58512960,2011-04-01T00:00,NA,NA,NA,74.83,11.12,21.86,1.02
HEW10,58556160,2011-05-01T00:00,NA,NA,NA,80.94,12.43,25.58,0.08
HEW10,58600800,2011-06-01T00:00,NA,NA,NA,98.43,15.31,27.00,7.67
HEW10,58644000,2011-07-01T00:00,NA,NA,NA,99.58,14.55,24.24,8.64
HEW10,58688640,2011-08-01T00:00,NA,NA,NA,100.00,16.45,28.12,8.16
HEW10,58733280,2011-09-01T00:00,NA,NA,NA,97.95,14.26,24.69,7.23
HEW10,58776480,2011-10-01T00:00,NA,NA,NA,98.62,8.48,21.83,-1.70
HEW10,58821120,2011-11-01T00:00,NA,NA,NA,99.16,3.37,12.34,-4.15
HEW10,58864320,2011-12-01T00:00,NA,NA,NA,98.05,2.74,10.65,-2.21
HEW10,58908960,2012-01-01T00:00,NA,NA,NA,98.35,0.75,11.22,-11.42
HEW10,58953600,2012-02-01T00:00,NA,NA,NA,96.59,-3.87,9.90,-19.08
HEW10,58995360,2012-03-01T00:00,NA,NA,NA,86.43,6.88,19.16,-1.76
HEW10,59040000,2012-04-01T00:00,NA,NA,NA,82.11,7.60,26.58,-2.24
HEW10,59083200,2012-05-01T00:00,NA,NA,NA,88.71,13.29,25.14,1.55
HEW10,59127840,2012-06-01T00:00,NA,NA,NA,99.88,13.56,24.73,4.91
HEW10,59171040,2012-07-01T00:00,NA,NA,NA,99.99,15.56,25.43,8.13
HEW10,59215680,2012-08-01T00:00,NA,NA,NA,97.07,16.67,27.09,8.50
HEW10,59260320,2012-09-01T00:00,NA,NA,NA,99.36,12.45,23.56,4.82
HEW10,59303520,2012-10-01T00:00,NA,NA,NA,98.57,7.51,17.95,-2.58
HEW10,59348160,2012-11-01T00:00,NA,NA,NA,94.85,4.39,11.95,-3.34
HEW10,59391360,2012-12-01T00:00,NA,NA,NA,94.47,1.06,11.18,-9.22
HEW10,59436000,2013-01-01T00:00,NA,NA,NA,95.90,-1.13,10.72,-10.89
HEW10,59480640,2013-02-01T00:00,NA,NA,NA,93.40,-1.57,5.03,-9.62
HEW10,59520960,2013-03-01T00:00,NA,NA,NA,86.48,-1.84,10.64,-11.61
HEW10,59565600,2013-04-01T00:00,NA,NA,NA,75.89,7.62,23.30,-3.78
HEW10,59608800,2013-05-01T00:00,NA,NA,NA,89.77,10.61,20.25,2.26
HEW10,59653440,2013-06-01T00:00,NA,NA,NA,87.10,14.15,28.64,6.28
HEW10,59696640,2013-07-01T00:00,NA,NA,NA,83.64,17.59,26.44,10.69
HEW10,59741280,2013-08-01T00:00,NA,NA,NA,84.67,16.38,26.95,8.97
HEW10,59785920,2013-09-01T00:00,NA,NA,NA,93.20,11.82,24.31,2.74
HEW10,59829120,2013-10-01T00:00,NA,NA,NA,93.34,9.20,18.12,-0.67
HEW10,59873760,2013-11-01T00:00,NA,NA,NA,95.54,3.68,13.17,-4.11
HEW10,59916960,2013-12-01T00:00,NA,NA,NA,91.02,3.55,11.22,-2.62
HEW10,59961600,2014-01-01T00:00,NA,NA,NA,95.76,1.06,10.66,-9.58
HEW10,60006240,2014-02-01T00:00,NA,NA,NA,89.01,3.73,11.35,-8.74
HEW10,60046560,2014-03-01T00:00,NA,NA,NA,79.06,6.97,19.00,-1.45
HEW10,60091200,2014-04-01T00:00,NA,NA,NA,81.25,10.75,21.88,0.61
HEW10,60134400,2014-05-01T00:00,NA,NA,NA,87.95,11.15,24.46,2.03
HEW10,60179040,2014-06-01T00:00,NA,NA,NA,84.69,14.44,27.52,7.32
HEW10,60222240,2014-07-01T00:00,NA,NA,NA,88.49,17.50,25.98,8.88
HEW10,60266880,2014-08-01T00:00,NA,NA,NA,93.62,14.37,21.83,7.63
HEW10,60311520,2014-09-01T00:00,NA,NA,NA,98.50,13.63,19.93,6.58
HEW10,60354720,2014-10-01T00:00,NA,NA,NA,97.60,11.01,17.10,3.84
HEW10,60399360,2014-11-01T00:00,NA,NA,NA,97.98,5.53,15.64,-1.26
HEW10,60442560,2014-12-01T00:00,NA,NA,NA,97.13,1.64,11.19,-9.34
HEW10,60487200,2015-01-01T00:00,NA,NA,NA,95.83,1.43,12.47,-4.15
HEW10,60531840,2015-02-01T00:00,NA,NA,NA,93.54,0.13,7.53,-8.03
HEW10,60572160,2015-03-01T00:00,NA,NA,NA,85.68,4.43,14.98,-2.58
HEW10,60616800,2015-04-01T00:00,NA,NA,NA,70.31,8.50,22.23,-0.93
HEW10,60660000,2015-05-01T00:00,NA,NA,NA,76.76,11.62,24.18,3.16
HEW10,60704640,2015-06-01T00:00,NA,NA,NA,81.03,14.40,25.30,6.18
HEW10,60747840,2015-07-01T00:00,NA,NA,NA,81.99,17.74,31.96,7.36
HEW10,60792480,2015-08-01T00:00,NA,NA,NA,81.09,18.52,31.26,9.17
HEW10,60837120,2015-09-01T00:00,NA,NA,NA,93.88,11.72,21.74,5.25
HEW10,60880320,2015-10-01T00:00,NA,NA,NA,96.46,7.15,15.68,-1.85
HEW10,60924960,2015-11-01T00:00,NA,NA,NA,91.60,7.32,16.62,-2.32
HEW10,60968160,2015-12-01T00:00,NA,NA,NA,94.79,6.13,12.11,-2.32
HEW11,57332160,2009-01-01T00:00,NA,NA,NA,90.37,-3.87,4.67,-16.23
HEW11,57376800,2009-02-01T00:00,NA,NA,NA,85.02,-0.82,6.44,-8.74
HEW11,57417120,2009-03-01T00:00,NA,NA,NA,78.06,2.66,10.62,-3.75
HEW11,57461760,2009-04-01T00:00,NA,NA,NA,74.18,10.54,20.12,1.27
HEW11,57504960,2009-05-01T00:00,NA,NA,NA,81.12,11.68,21.64,3.81
HEW11,57549600,2009-06-01T00:00,NA,NA,NA,83.97,12.58,22.46,3.87
HEW11,57592800,2009-07-01T00:00,NA,NA,NA,85.16,15.76,23.52,9.36
HEW11,57637440,2009-08-01T00:00,NA,NA,NA,81.87,16.34,26.80,7.55
HEW11,57682080,2009-09-01T00:00,NA,NA,NA,89.85,12.87,24.99,7.64
HEW11,57725280,2009-10-01T00:00,NA,NA,NA,95.29,6.38,18.23,-1.90
HEW11,57769920,2009-11-01T00:00,NA,NA,NA,89.30,6.38,11.68,0.76
HEW11,57813120,2009-12-01T00:00,NA,NA,NA,94.41,-1.32,7.66,-16.73
HEW11,57857760,2010-01-01T00:00,NA,NA,NA,96.62,-5.72,1.13,-14.94
HEW11,57902400,2010-02-01T00:00,NA,NA,NA,93.00,-2.37,8.90,-11.38
HEW11,57942720,2010-03-01T00:00,NA,NA,NA,80.65,3.02,19.13,-8.04
HEW11,57987360,2010-04-01T00:00,NA,NA,NA,68.40,7.89,23.15,-1.85
HEW11,58030560,2010-05-01T00:00,NA,NA,NA,88.44,8.81,19.38,-0.60
HEW11,58075200,2010-06-01T00:00,NA,NA,NA,77.51,14.82,25.27,6.58
HEW11,58118400,2010-07-01T00:00,NA,NA,NA,76.40,18.52,30.33,8.00
HEW11,58163040,2010-08-01T00:00,NA,NA,NA,90.66,14.70,23.97,6.23
HEW11,58207680,2010-09-01T00:00,NA,NA,NA,94.75,10.56,18.60,4.88
HEW11,58250880,2010-10-01T00:00,NA,NA,NA,93.07,6.52,15.98,-0.39
HEW11,58295520,2010-11-01T00:00,NA,NA,NA,96.82,3.30,15.09,-9.37
HEW11,58338720,2010-12-01T00:00,NA,NA,NA,97.17,-5.69,2.95,-13.36
HEW11,58383360,2011-01-01T00:00,NA,NA,NA,97.86,-0.24,8.75,-9.13
HEW11,58428000,2011-02-01T00:00,NA,NA,NA,88.86,-0.96,8.78,-13.41
HEW11,58468320,2011-03-01T00:00,NA,NA,NA,74.74,4.25,16.00,-6.89
HEW11,58512960,2011-04-01T00:00,NA,NA,NA,70.50,10.81,20.93,1.39
HEW11,58556160,2011-05-01T00:00,NA,NA,NA,72.74,12.28,25.55,-0.07
HEW11,58600800,2011-06-01T00:00,NA,NA,NA,82.65,14.74,26.03,7.11
HEW11,58644000,2011-07-01T00:00,NA,NA,NA,85.46,14.18,23.71,8.32
HEW11,58688640,2011-08-01T00:00,NA,NA,NA,88.38,15.90,26.72,7.34
HEW11,58733280,2011-09-01T00:00,NA,NA,NA,87.99,13.96,24.19,7.60
HEW11,58776480,2011-10-01T00:00,NA,NA,NA,94.01,8.08,21.65,-1.44
HEW11,58821120,2011-11-01T00:00,NA,NA,NA,97.44,3.04,12.32,-4.27
HEW11,58864320,2011-12-01T00:00,NA,NA,NA,95.81,2.25,10.11,-2.67
HEW11,58908960,2012-01-01T00:00,NA,NA,NA,95.62,0.22,10.72,-12.45
HEW11,58953600,2012-02-01T00:00,NA,NA,NA,89.88,-4.41,8.82,-19.49
HEW11,58995360,2012-03-01T00:00,NA,NA,NA,81.16,6.40,19.04,-2.19
HEW11,59040000,2012-04-01T00:00,NA,NA,NA,75.80,7.14,25.70,-2.27
HEW11,59083200,2012-05-01T00:00,NA,NA,NA,77.77,12.86,24.74,0.99
HEW11,59127840,2012-06-01T00:00,NA,NA,NA,89.98,13.09,24.77,4.70
HEW11,59171040,2012-07-01T00:00,NA,NA,NA,91.58,15.07,25.50,7.66
HEW11,59215680,2012-08-01T00:00,NA,NA,NA,83.01,16.38,28.08,8.89
HEW11,59260320,2012-09-01T00:00,NA,NA,NA,88.03,12.04,24.12,4.07
HEW11,59303520,2012-10-01T00:00,NA,NA,NA,93.90,7.09,17.93,-5.02
HEW11,59348160,2012-11-01T00:00,NA,NA,NA,96.66,3.73,11.28,-3.29
HEW11,59391360,2012-12-01T00:00,NA,NA,NA,96.69,0.26,10.43,-9.65
HEW11,59436000,2013-01-01T00:00,NA,NA,NA,98.14,-1.92,9.78,-11.20
HEW11,59480640,2013-02-01T00:00,NA,NA,NA,95.48,-2.35,4.12,-10.61
HEW11,59520960,2013-03-01T00:00,NA,NA,NA,88.98,-2.56,9.79,-12.45
HEW11,59565600,2013-04-01T00:00,NA,NA,NA,80.94,6.99,23.00,-5.13
HEW11,59608800,2013-05-01T00:00,NA,NA,NA,92.12,10.08,19.83,1.51
HEW11,59653440,2013-06-01T00:00,NA,NA,NA,92.45,13.74,26.80,5.83
HEW11,59696640,2013-07-01T00:00,NA,NA,NA,86.86,17.33,27.28,10.47
HEW11,59741280,2013-08-01T00:00,NA,NA,NA,89.38,16.22,28.52,8.35
HEW11,59785920,2013-09-01T00:00,NA,NA,NA,97.51,11.36,24.05,2.43
HEW11,59829120,2013-10-01T00:00,NA,NA,NA,97.82,8.72,19.20,-0.76
HEW11,59873760,2013-11-01T00:00,NA,NA,NA,99.64,2.86,12.49,-4.47
HEW11,59916960,2013-12-01T00:00,NA,NA,NA,99.10,2.60,10.39,-2.44
HEW11,59961600,2014-01-01T00:00,NA,NA,NA,99.90,0.26,9.87,-10.53
HEW11,60006240,2014-02-01T00:00,NA,NA,NA,93.55,3.26,10.63,-4.17
HEW11,60046560,2014-03-01T00:00,NA,NA,NA,89.12,6.33,18.07,-2.52
HEW11,60091200,2014-04-01T00:00,NA,NA,NA,92.09,10.10,20.96,0.28
HEW11,60134400,2014-05-01T00:00,NA,NA,NA,93.66,10.63,23.51,1.40
HEW11,60179040,2014-06-01T00:00,NA,NA,NA,92.24,14.18,28.23,7.54
HEW11,60222240,2014-07-01T00:00,NA,NA,NA,95.97,17.19,26.26,8.05
HEW11,60266880,2014-08-01T00:00,NA,NA,NA,98.81,13.87,21.91,6.60
HEW11,60311520,2014-09-01T00:00,NA,NA,NA,97.22,13.12,19.67,5.63
HEW11,60354720,2014-10-01T00:00,NA,NA,NA,95.64,10.50,17.06,3.30
HEW11,60399360,2014-11-01T00:00,NA,NA,NA,97.24,4.89,14.22,-1.71
HEW11,60442560,2014-12-01T00:00,NA,NA,NA,95.91,0.92,10.45,-10.03
HEW11,60487200,2015-01-01T00:00,NA,NA,NA,94.66,0.74,11.93,-5.38
HEW11,60531840,2015-02-01T00:00,NA,NA,NA,91.35,-0.50,6.70,-8.72
HEW11,60572160,2015-03-01T00:00,NA,NA,NA,82.94,3.78,14.20,-3.58
HEW11,60616800,2015-04-01T00:00,NA,NA,NA,66.32,7.84,21.41,-0.92
HEW11,60660000,2015-05-01T00:00,NA,NA,NA,74.59,11.00,24.37,3.12
HEW11,60704640,2015-06-01T00:00,NA,NA,NA,78.51,14.05,25.44,6.04
HEW11,60747840,2015-07-01T00:00,NA,NA,NA,78.94,17.33,31.82,6.19
HEW11,60792480,2015-08-01T00:00,NA,NA,NA,80.92,18.04,29.21,8.69
HEW11,60837120,2015-09-01T00:00,NA,NA,NA,94.06,11.15,21.57,4.85
HEW11,60880320,2015-10-01T00:00,NA,NA,NA,97.35,6.55,14.93,-2.65
HEW11,60924960,2015-11-01T00:00,NA,NA,NA,91.53,6.66,16.28,-3.15
HEW11,60968160,2015-12-01T00:00,NA,NA,NA,95.98,5.55,11.57,-2.61
HEW12,57332160,2009-01-01T00:00,NA,NA,NA,87.34,-3.36,5.17,-16.91
HEW12,57376800,2009-02-01T00:00,NA,NA,NA,90.84,-0.44,6.60,-9.70
HEW12,57417120,2009-03-01T00:00,NA,NA,NA,82.65,3.46,12.55,-3.51
HEW12,57461760,2009-04-01T00:00,NA,NA,NA,76.75,10.72,20.45,-0.34
HEW12,57504960,2009-05-01T00:00,NA,NA,NA,85.47,11.94,22.12,4.21
HEW12,57549600,2009-06-01T00:00,NA,NA,NA,87.60,12.81,23.07,4.29
HEW12,57592800,2009-07-01T00:00,NA,NA,NA,90.71,15.84,23.56,9.60
HEW12,57637440,2009-08-01T00:00,NA,NA,NA,88.15,16.25,26.66,8.60
HEW12,57682080,2009-09-01T00:00,NA,NA,NA,94.81,12.86,24.47,7.37
HEW12,57725280,2009-10-01T00:00,NA,NA,NA,96.82,6.80,18.15,-1.95
HEW12,57769920,2009-11-01T00:00,NA,NA,NA,90.50,6.79,12.82,0.37
HEW12,57813120,2009-12-01T00:00,NA,NA,NA,95.01,-0.97,8.28,-16.26
HEW12,57857760,2010-01-01T00:00,NA,NA,NA,97.81,-5.37,2.15,-15.75
HEW12,57902400,2010-02-01T00:00,NA,NA,NA,94.03,-2.27,9.16,-12.75
HEW12,57942720,2010-03-01T00:00,NA,NA,NA,81.65,3.47,19.37,-9.27
HEW12,57987360,2010-04-01T00:00,NA,NA,NA,70.52,8.05,23.78,-1.50
HEW12,58030560,2010-05-01T00:00,NA,NA,NA,90.50,9.19,19.82,-0.78
HEW12,58075200,2010-06-01T00:00,NA,NA,NA,83.72,14.83,24.43,6.16
HEW12,58118400,2010-07-01T00:00,NA,NA,NA,82.71,18.56,29.89,9.05
HEW12,58163040,2010-08-01T00:00,NA,NA,NA,94.07,15.04,24.29,6.56
HEW12,58207680,2010-09-01T00:00,NA,NA,NA,97.86,10.86,18.20,5.20
HEW12,58250880,2010-10-01T00:00,NA,NA,NA,95.00,6.84,16.31,0.12
HEW12,58295520,2010-11-01T00:00,NA,NA,NA,97.01,3.72,15.87,-8.89
HEW12,58338720,2010-12-01T00:00,NA,NA,NA,97.28,-5.29,3.66,-13.75
